autor,titlu,strofa,text
Ana Blandiana,Acoperită de rouă,1,"Pace și liniște ție,
Dăruitoare nebună,
Sub cerul de sânge uitat
Și vânăt de frig, noapte bună."
Ana Blandiana,Bănuiala,1,"Este liberă floarea
Căreia i s-a stabilit cu precizie
Data când se va deschide
Și data când se va ofili,
Mireasma pe care
Trebuie s-o răspândească
Și culoarea pe care trebuie s-o aprindă?
Ea spune că da."
Ana Blandiana,Bănuiala,2,"Și petalele spun da, fiecare în parte,
Și staminele, și firișoarele de polen,
Și frunzele, și turnul subțire și fraged
Al gâtului. Da."
Ana Blandiana,Semantică,1,"Și toate numai pentru a pătrunde
În palatul isteric
Plutind în văzduh pe stâlpi de vocale,
Cu lungi coridoare de țipăt,
Temniți de bocet profunde
Și turnuri suind osanale."
Ana Blandiana,Semantică,2,"Ohoho, ce de limbi sonore aș fi putut
Inventa pe de-a-ntregul,
De nu mi-ar fi fost dat să aud
Greierul pe care nu înțelegu-l."
Ana Blandiana,Iarna stelele,1,"Iarna stelele
Sunt atât de departe
Că nu poți să le vezi
Prin singurătate."
Ana Blandiana,Iarna stelele,2,"Iarna mările
Sunt atât de streine
Că nici cursul izvoarelor
Nu li se mai cuvine."
Ana Blandiana,Iarna stelele,3,"Iarna morții
Sunt atât de reci
Că îngheață pământul
Emisferei de veci."
Ana Blandiana,Concert,1,"Trebuie, știu, să rămân în fotoliul acesta,
Neurlând, nedându-mă de-a rostogolul,
Trebuie să stau ca și cum mi-aș face siesta,
Ca și cum n-aș simți sunetele dându-mi ocolul."
Ana Blandiana,Concert,2,"Am un sentiment de înfrângere ca și cum
Ochi albaștri de lup într-un codru zăresc,
Și nu pot să mă apăr, și-s închis într-un drum,
Și-o să mor că pe lupii aceștia eu îi iubesc."
Ana Blandiana,Concert,3,"O să mor că iubesc melodia aceasta suită
Ucigașă spre gâtul meu ca un ștreang,
Ca pe-o arteră-mi tai emoția neîmpărtășită,
Ca pe o lacrimă între pleoape-o sparg."
Ana Blandiana,Concert,4,"Ah, toate-ar fi altfel dac-aș putea să mă sfâșii,
Porțile coastelor să le deschid nesperat,
Direct în inimă, cântec să-mi vii,
Ocolind filtrul urechii stricat."
Ana Blandiana,Concert,5,"Sau de-aș putea, ca-ntr-o iarnă în vântul bătrân,
De trupul meu să mă descotoresc,
Să-mi țin pentru mine numai auzul păgân
Cu care, sunete, să vă iubesc."
Ana Blandiana,Acasă,1,"Acum de-atâta ordine mi-e silă
Și de știutulpederost mi-e somn,
Nu mai țin minte când am fost adusă
În încăperea prea frumoasă pentru mine."
Ana Blandiana,Acasă,2,"Căutam pe cineva și i-am rămas în loc?
Sau poate-a fost o cursă
În care-s prinsă încă?
Aștept de mult și am uitat pe cine..."
Ana Blandiana,Minunea,1,"Minunea trosnește sub tălpile mele
Abia îmbrăcată în frageda formă
A crengilor ude,
Deasupra capului meu se dezlănțuie
Și picură-n mine,
Glasul ei limpede
Și neînțeles se aude."
Ana Blandiana,Minunea,2,"Ea curge pe pietre
Și le face frumoase,
Adoarme în fragi
Și le coace în somn,
Conul de brad i-e palat,
Leagăn ochiul de cârtiță,
Lumânare
Oricare pom."
Ana Blandiana,Sunete de pământ,1,"Umilință nu asemenea celei a pietrelor călcate-n picioare
Sau muiate
În milenii de picurare,
Transformate-n argilă,
Rostogolite fără-ncetare,
Înmuiate în silă,
Făcute nisip."
Ana Blandiana,Pământ,1,"Acest trup
Pe care-l rănesc
Și mângâierile,
Cu umeri din care aripile
Au renunțat să mai crească,
Este singura fâșie de pământ
Unde îmi pot clădi
O împărăție lumească."
Ana Blandiana,Cu capul în jos,1,"Răstoarnă oglinda,
Varsă din ea conținutul,
Lucrurile mișunătoare,
Petele de rugină care respiră
Lipite de sticlă,
Privirile mișcându-și labele genelor,
Chipul tău
Mâzgălit de edițiile lui succesive."
Ana Blandiana,Cu capul în jos,2,"Răstoarn-o cu capul în jos,
Scutur-o bine,
Să nu mai rămână nimic
Decât pielița sticlei
Luminoasă și rece."
Ana Blandiana,Gemeni,1,"Fără drept de apel
Condamnați la naștere,
Singuri și neputincioși în fața
Creșterii noastre-nvelite
În trupul ei crescător
Ca-ntr-un mormânt ce dospește viața viitoare."
Ana Blandiana,Metamorfoze,1,"Îngerii au îmbrăcat haine de păsări
Care îi strâng pe sub aripi,
Păsările au îmbrăcat haine de pești
Ca să zboare sub mări."
Ana Blandiana,Metamorfoze,2,"Fiarelor le crește iarba la subțiori
Și subțiri rădăcini din copite,
Vorbele se-mperechează îndrăgostite
Ca să nască ocări."
Ana Blandiana,Metamorfoze,3,"Ca și cum nu eu
Sunt cel care strig
Ajutor,
Îmi astup urechile să nu mai aud
Și ochii-i întorc
Greu, ca pe niște pietre de moară săracă,
Scrâșnind."
Ana Blandiana,Metamorfoze,4,"Sunt
Ca o sămânță-ngropată
Care nu vrea să se facă
Nici plantă, nici pământ."
Ana Blandiana,Ar trebui,1,"Ar trebui să ne naștem bătrâni,
Să venim înțelepți,
Să fim în stare de-a hotărî soarta noastră în lume,
Să știm din răscrucea primară ce drumuri pornesc
Și iresponsabil să fie doar dorul de-a merge."
Ana Blandiana,Ar trebui,2,"Apoi să ne facem mai tineri, mai tineri, mergând,
Maturi și puternici s-ajungem la poarta creației,
Să trecem de ea și-n iubire intrând adolescenți
Să ne facem copii la nașterea fiilor noștri."
Ana Blandiana,Ar trebui,3,"Oricum ei ar fi atunci mai bătrâni decât noi,
Ne-ar învăța să vorbim, ne-ar legăna să dormim,
Noi am dispărea tot mai mult, devenind tot mai mici,
Cât bobul de strugure, cât bobul de mazăre, cât bobul de grâu..."
Ana Blandiana,Model,1,"Oh, fuga celui singur
Către Singurul,
După modelul căreia
Curg izvoarele
Și se formează avalanșele -
Câtă spaimă și cât eroism,
Câtă singurătate."
Ana Blandiana,Model,2,"Când se depărtează de mine
O urmez
Gata de orice,
Cu sufletul la gură."
Ana Blandiana,Sufletul,1,"Le luam cu grijă în palmă,
Dar niciodată
Nu găseam destul de repede pe cineva
Să le primească în sine,
Simțeam căușul palmei gol
Și-un abur, neatins de frunze, trecea
Bănuitor prin trupul meu."
Ana Blandiana,Atât de frig,1,"Atât de frig, încât îngheață
Pe dinții câinilor saliva
În timp ce latră înspre luna
De spaima căreia turbară,
Atât de frig, încât teroarea
Îmi crapă buzele când strig
Și sângele, cald încă,
Mi-l ling precum o fiară..."
Ana Blandiana,N-ai uitat graiul plantelor,1,"Știu, ai venit numai să-mi spui ceva,
Ceea ce norii nu puteau să-mi spună,
Nu poți rămâne,
N-ai haine călduroase
Și n-ai uitat graiul plantelor,
Tu ai venit numai să lași pe fruntea mea
Semnul care se citește „Noapte bună""."
Ana Blandiana,N-ai uitat graiul plantelor,2,"Ți se face frig și pleci
Fără să mă iei,
Toate vietățile pământului
Vin, privesc semnul
Și mi se închină,
Pădurile îmi aduc jertfă frunze,
Șopârlele piei,
Dar în jurul meu rămâne lumină."
Ana Blandiana,N-ai uitat graiul plantelor,3,"Și atunci
Vietățile pământului
Îmi cer socoteală și plată,
Pădurile se retrag jignite în șoapte,
Tu ești dus."
Ana Blandiana,N-ai uitat graiul plantelor,4,"N-ai lăsat nici o punte,
Mi-ai pus semnul nopții pe frunte
Dar nu mi-ai spus
Dacă se face vreodată noapte."
Ana Blandiana,Abia începusem să simt,1,"Abia-ndrăzneam să cred că ai tăi sunt
Umerii desenați în aer
Cu fără de sfârșit zăpadă
Și-a tale-aripile trădate
De nemaicontenita nea."
Ana Blandiana,Abia începusem să simt,2,"Aș fi putut să te ating
Dar mi-era teamă să nu scutur
De pe făptura-ți nevăzută
Conturul nesperat de clar,
Aș fi putut să te învăț
Pe dinafară pentru clipa
Când, întețindu-se ninsoarea,
Vei dispărea cu spaimă iar..."
Ana Blandiana,Elegie de dimineață,1,"La început făgăduisem să tac, dar apoi, dimineața,
V-am văzut apărând cu cenușă în porți,
Semănând, cum se seamănă grâul, cenușa,
Și n-am mai putut, și-am strigat: Ce faceți? Ce faceți?
Pentru voi am nins toată noaptea deasupra orașului,
Pentru voi am albit toată noaptea; o, dacă
Ați pricepe ce greu e să ningi!
Aseară de cum v-ați culcat am ieșit în văzduh."
Ana Blandiana,Elegie de dimineață,2,"Era întuneric acolo și frig. Trebuia
Să zbor până-n punctul unic în care
Vidul rotește în jurul lui sorii și-i stinge
Și eu trebuia să mai pâlpâi o clipă în unghiul acela
Ca să mă-ntorc ningând printre voi."
Ana Blandiana,Frunzele eu ți le-am dat,1,"Tot ce ți-am dăruit cândva
Dă-mi înapoi,
Pentru că n-ai înțeles
Fluturii mei,
Pentru că nu te-ai bucurat îndeajuns
De frumoșii mei purtători ai sfârșitului."
Ana Blandiana,Am învățat să râdem,1,"Cei mai norocoși râd doar în vis,
Cei nefericiți râd toată ziua,
Râdem de secole
Și nimeni nu înțelege,
Și rar, uneori, nici noi nu-nțelegem."
Ana Blandiana,Am învățat să râdem,2,"Continua mitralieră a hohotelor
Care ne țin în viață
Sub luna subțire,
Exactă ca o cătușă."
Ana Blandiana,Duminecă,1,"Dacă, în după amiaza
De duminecă-a toamnei,
Lumea îmi pare perfectă,
Numai eu sunt vinovată,
Numai eu voi plăti - luni."
Ana Blandiana,Stea adusă de vânt,1,"Am și glumit: „Cine-a mai văzut
Stea adusă de vânt?""
Dar mai târziu,
Când mi te-ai așezat pe frunte
Și-ai început să-ncolțești
Am înțeles că ești o sămânță."
Ana Blandiana,Stea adusă de vânt,2,"Ce păcat
Că planta pe care,
Lumină din lumină, o naști
Nu se poate vedea
Decât după ce
Mă voi fi întunecat."
Ana Blandiana,Departe,1,"Făptura care poartă numele meu
Se mișcă printre noi,
O zăresc totdeauna
De foarte departe -
O siluetă abia
Sau un gest uimitor."
Ana Blandiana,Departe,2,"O aud râzând
Și-mi aud cuvintele
Rostite de ea,
Devenite străine."
Ana Blandiana,Avram iancu,1,"Dormind înaintează cântând din fluier stins
Învinsul crai al suferinței noastre,
În urma lui cresc codri mari de plâns
Și hohotesc nemuritor dezastre."
Ana Blandiana,Avram iancu,2,"În urma lui se ară singur de cutremur
Pământul nostru pustiit de somn
Și singur, sub al zilei roșu tremur,
Se seamănă cu oase vechi de domn."
Ana Blandiana,Dans în ploaie,1,"Lăsați ploaia să mă îmbrățișeze de la tâmple până la glezne,
Iubiții mei, priviți dansul acesta nou, nou, nou,
Noaptea-și ascunde ca pe-o patimă vântul în bezne,
Dansului meu i-e vântul ecou."
Ana Blandiana,"Respir, respir",1,"Respir, respir,
Cum stau cu ochii-nchiși,
Simt stelele-ascuțite prin pleoape
Scriindu-mi pe retină semne moi
Ca peștii morți pe luciul unei ape."
Ana Blandiana,Din clipa...,1,"Plante-mpăcate și odihnitoare ar crește
Din coapsele lor cuibărite cuminți în durere,
Șerpi dulci s-ar prelinge-n țărâna
Depusă-ntre sânii lor grei,
Și fructe-ar rodi pe pământul
Hrănit cu lapte de mamă."
Ana Blandiana,Din clipa...,2,"Așa cum nici Hamlet nu-l omorâse pe rege
În timpul de rugă,
Temându-se
Că regele, poate, atunci, ar pătrunde în rai."
Ana Blandiana,Morfologie,1,"Dor aproape stins de lume,
Dor aproape stins de mine,
Substantive și pronume
Ale unei limbi străine
Dintre frazele căreia,
Moi și vechi, de catifea,
Verbe fermentând ideea
Să visez în limba mea."
Ana Blandiana,Încununată cu flori de mac,1,"Râuri mari trec în somn
Spre oceane
Purtându-și peștii adormiți
În provizorii, umede lințolii."
Ana Blandiana,Așteaptă să vină octombrie,1,"Nu te-apropia
Până te cheamă
Sânge stângaci
Ca să cobori."
Ana Blandiana,Cu fața spre munți,1,"Iar palmele lui mari,
Care-i amplifică uneori
Pavilionul urechii,
Mi s-ar pune pe umeri
Întorcându-mă încet
Cu fața spre munți."
Ana Blandiana,Poveste,1,"Înaintez cu grijă, încet,
Pe un drum
Pe care îl tai eu însămi
Pășind:
Ca să știu să mă întorc,
Presar în urmă
Fărâme de litere și de cuvinte."
Ana Blandiana,Poveste,2,"Sunt pornită de mult,
Mi s-au terminat
Puținele silabe pe care le avusesem
Merinde de drum."
Ana Blandiana,Poveste,3,"Din fericire, am descoperit
Că totul
Poate fi transformat în cuvinte
Și am continuat să înaintez
Presărând
Vorbele în care mă destram
Cum se destramă un pulover vechi
În căpețele de lână-ncrețită de atâta purtare..."
Ana Blandiana,Într-o nucă,1,"Împletite din fire de iarbă
Și-ncuiate cu frunze,
Lanțurile mi se vor usca în curând
Și vor cădea."
Ana Blandiana,Contratimp,1,"Privesc înghețata zăpadă
Prin care picioarele mele desculțe
(Îmi amintesc) s-au rănit,
Dar urmele lor închipuie semne
În alfabetul unei limbi dispărute."
Ana Blandiana,Gara de Nord,1,"Peron murdar, păzit cu grijă
După explozii de hârtie,
Doi pumni la spate prinși în fier
Și între uniforme, fie
Acest stop-cadru chiar emblema
Speranței sub un soare gri!
Prin ochelarii de cătușă,
Viitorul verbului a fi."
