autor,titlu,text
Mihai Eminescu,Trecut-au anii...,"Trecut-au anii ca nori lungi pe șesuri
Și niciodată n-or să vie iară,
Căci nu mă-ncântă azi cum mă mișcară
Povești și doine, ghicitori, eresuri,

Ce fruntea-mi de copil o-nseninară,
Abia-nțelese, pline de-nțelesuri -
Cu-a tale umbre azi în van mă-mpesuri,
O, ceas al tainei, asfințit de sară.

Să smulg un sunet din trecutul vieții,
Să fac, o, suflet, ca din nou să tremuri
Cu mâna mea în van pe liră lunec;

Pierdut e totu-n zarea tinereții
Și mută-i gura dulce-a altor vremuri,
Iar timpul crește-n urma mea... mă-ntunec!"
Mihai Eminescu,Doi aștri,"Am văzut doi aștri
Strălucind albaștri
Sub o frunte-n vis
M-a-necat seninul,
Când privii divinul,
Blândul lor surâs.

Și mi-am zis în mine:
""Înger cu lumine
De-un adânc noroc...
Din a vieții tale
Înflorită cale
Cum nu stai în loc?"""
Mihai Eminescu,Cugetările sărmanului Dionis,"Ah ! garafa pântecoasă doar de sfeșnic mai e bună !
Și mucoasa limânare sfârâind săul și-l arde.
Și-n această sărăcie, te inspiră, cântec barde
Bani n-am mai văzut de-un secol, vin n-am mai băut de-o lună.

Un regat pentr-o țigară, s-umplu norii de zăpadă
Cu himere!... Dar de unde? Scârțâie de vânt fereasta,
În pod miaună motanii - la curcani vânătă-i creasta
Și cu pasuri melancolici meditând umblă-n ogradă.

Uh! ce frig... îmi văd suflarea, - și căciula cea de oaie
Pe urechi am tras-o zdravăn - iar de coate nici că-mi pasă,
Ca țiganul, care bagă degetul prin rara casă
De năvod - cu-a mele coate eu cerc vremea de se-nmoaie.

Cum nu sunt un șoarec, Doamne - măcar totuși are blană,
Mi-aș mânca cărțile mele - nici că mi-ar păsa de ger...
Mi-ar părea superbă, dulce o bucată din Homer,
Un palat, borta-n părete, și nevasta - o icoană.

Pe păreți cu colb, pe podul cu lungi pânze de painjen,
Roiesc ploșnițele roșii, de ți-i drag să te-uiți la ele!
Greu li-i de mindir de paie, și apoi din biata-mi piele
Nici că au ce să mai sugă. - într-un roi mai de un stânjen

Au ieșit la promenadă - ce petrecere gentilă!
Ploșnița ceea-i bătrână, cuvios în mers pășește;
Cela-i cavaler... e iute... oare știe franțuzește?
Cea ce-ncunjură mulțimea i-o romantică copilă.

Bruh ! mi-i frig. - Iată pe mână cum codește-un negru purec;
Să-mi moi degetul în gură - am să-l prind - ba las', săracul !
Pripășit la vreo femeie, știu că ar vedea pe dracul,
Dară eu - ce-mi pasă mie - bietul ""îns!"" la ce să-l purec?

Și motanul toarce-n sobă de blazat ce-i. - Măi motane,
Vino-ncoa să stăm de vorbă, unice amic și ornic.
De-ar fi-n lume-un stat de mâțe, zău! că-n el te-aș pune vornic
Ca să stii  și tu odată boieria ce-i, sărmane!

Oare ce gândește hâtrul de stă ghem și toarce-ntr-una?
Ce idei se-nșiră dulce în mâțeasca-i  fantazie?
Vreo cucoană cu-albă blană cu amoru-i îl îmbie,
Rendez-vous i-a dat în șură, ori în pod, în găvăună?

De-ar fi-n lume numai mâțe - tot poet aș fi?
Totuna; Mieunând în ode nalte, tragic miorlăind - un Garrich,
Ziua tologit în soare, pândind cozile de șoarec,
Noaptea-n pod, cerdac și streșini heinizând duios la lună.

Filosof de-aș fi - simțirea-mi ar fi vecinic la 'aman!
În prelegeri populare idealele le apăr
Și junimei generoase, domnișoarelor ce scapăr,
Le arăt că lumea vis e - un vis sarbăd - de motan.

Sau ca popă colo-n templul, închinat ființei, care
După chip ș-asemănare a creat mâțescul neam,
Aș striga: o, motănime! motănime ! Vai... Haram
De-al tău suflet, motănime, nepostind postul cel mare.

Ah ! Sunt printre voi de-aceia care nu cred tabla legii,
Firea mai presus de fire, mintea mai presus de minte,
Ce destinul motănimei îl desfășură-nainte!
Ah! atei, nu tem ei iadul ș-a lui Duhuri - liliecii?

Anathema sit ! - Să-l scuipe oricare motan de treabă,
Nu vedeți ce-nțelepciune e-n făptura voastră chiară?
O, motani fărâ de suflet ! - La zgâriet el v-a dat gheară
Și la tors v-a dat mustețe - vreți să-l pipăiți cu laba?

Îi! că în clondir se stinge căpețelul de lumină!
Moșule, mergi de te culcă, nu vezi că s-a-ntunecat
Să visăm favori și aur, tu-n cotlon și eu în pat.
De-aș putea să dorm încalea. - Somn, a gândului odină,

O, acopere ființa-mi cu-a ta mută armonie,
Vino somn - ori vino moarte. Pentru mine e totuna:
De-oi petrece-ncă cu mâțe și cu pureci și cu luna,
Or de nu  - cui ce-i aduce ? - Poezie - sărăcie !"
Mihai Eminescu,Înger și demon,"Noaptea-n Doma întristată, prin lumini îngălbenite
A făcliilor de ceară care ard lângă altare.
Pe când bolta-n fundul Domei stă întunecoasă; mare;
Nepătrunsă de-ochii roșii de pe mucuri ostenite,

În biserica pustie, lângă arcul în părete,
Genuncheată stă pe trepte o copilă ca un înger;
Pe-a altarului icoană în de raze roșii frângeri,
Palidă și mohorâtă Maica Domnului se vede.

O făclie e înfiptă într-un stâlp de piatră sură:
Lucii picături de smoală la pământ cad sfârâind
Și cununi de flori uscate fâșâiesc amirosind
Ș-a copilei rugăciune tainic șopotit murmură.

Cufundat în întuneric, lâng-o cruce mărmurită,
Într-o umbră neagră, deasă, ca un demon El vegheazâ,
Coatele pe brațul crucii le distinde și le-așază,
Ochii cufundați în cape-i, fruntea tristă și-ncrețită.

Și bărbia lui s-apasă de al pietrei umăr rece,
Părul său negru ca noaptea peste-al marmurei brad alb;
Abia candela cea tristă cu reflectul ei roz-alb
Blând o rază mai aruncă ce peste-a lui față trece.

Ea un înger ce se roagă - El un demon ce visează;
Ea o inimă de aur - EI un suflet apostat;
El, în umbra lui fatală, stă-ndărătnic răzemat
La picioarele Madonei, tristă, sfântă, Ea veghează.

Pe un mur înalt și rece de o marmură curată,
Albă ca zăpada iernei, lucie ca apa lină,
Se răsfrânge ca-n oglindă a copilei umbră plină
Umbra ei, ce ca și dânsa stă în rugă-ngenuncheată.

Ce-ți lipsește oare ție blond copil cu-a ta mărire,
Cu de marmur-albă față și cu mânile de  ceară,
Văl - o negură diafană mestecată-n stele - clară
E privirea-ți inocentă sub a genelor umbrire

Ce-ți lipsește să fii înger - aripi lungi și constelate.
Dar ce văd: Pe-a umbrei tale umeri vii ce se întinde?
Două umbre de aripe ce se mișcă tremurânde,
Două aripe de umbră cătră ceruri ridicate.

O, nu-i umbra ei aceea.- este îngeru-i de pază;
Lângă marmura cea albă văd ființa-i aeriană.
Peste viața-i inocentă, viața lui cea sântă plană,
Lângă dânsa el se roagă, lângă ea îngenunchează.

Dar de-i umbra ei accea - atunci Ea un înger este,
Însă aripile-i albe lumea-a le vede nu poate;
Muri sfințiți, de-a omenirii rugăciuni îndelungate
Văd aripele-i diafane și de dânsele dau veste.
Te iubese! - era să strige demonul în a lui noapte,
Dară umbra-naripată a lui buze le înmoaie;
Nu spre-amor, spre-nchinăciune el genunchii-și încovoaie
Și ascultă, dus din lume, a ei dulci și timizi șoapte.

Ea? - O fiică e de rege, blondă-n diadem de stele,
Trece-n lume fericită, înger, rege și femeie;
El? - răscoală în popoare a distrugerii scânteie
Și în inimi pustiite samănă gândiri rebele.

Despărțiți de-a vieții valuri, între el și între dânsa
Veacuri sunt de cugetare, o istorie,-un popor,
Câteodat' - deși arare - se-ntâlnese, și ochii lor
Se privesc, par a se soarbe în dorința lor aprinsă.

Ochii ei cei mari, albaștri, de blândețe dulci și moi,
Ce adânc pătrund în ochii lui cei negri furtunoși!
Și pe fața lui cea slabă trece-ușor un nour roș
Se iubesc. - Și ce departe sunt deolaltă amândoi !

A venit un rege palid, și coroana sa antică,
Grea de glorii și putere, l-a ei poale-ar fi depus,
Pe-ale tronului covoare ea piciorud de-ar fi pus
Și în mâna-i însceptrată, mâna ei îngustă, mică.

Dară nu - mute rămas-au buzele-i abia deschise,
Mută inima în pieptu-i, mâna ei trasă-ndărăt:
În a sufletului taină, ea iubea. Clar și încet
Se ivea fața de demon fecioreștilor ei vise.

Ea-l vedea mișcând poporul cu idei reci, îndrăznețe;
Ce puternic e - gândi ea; cu-amoroasă dulce spaimă;
El prezentul îl răscoală cu-a gândirilor lui faimă
Contra tot ce grămădiră veacuri lungi și frunți mărețe.

El ades suit pe-o piatră cu turbare se-nfășoară
În stindardul roș și fruntea-i aspră-adâncă, încrețită,
Părea ca o noapte neagră de- fortune-acoperită,
Ochii fulgerau și vorba-i trezea furia vulgară

Pe un pat sărac asudă într-o lungă agonie
Tânărul. O lampă-ntinde limb-avară și subțire,
Sfârâind în aer bolnav. - Nimeni nu-i știe de știre.
Nimeni soartea-i n-o-mblânzește, nimeni fruntea nu-i mângâie.

Ah ! acele gânduri toate îndreptate contra lumei,
Contra legilor ce-s scrise, contra ordinii-mbrăcate
Cu-a lui Dumnezeu numire - astăzi toate-s îndreptate
Contra inimii murinde, sufletul vor să-i sugrume!

A muri fără speranță! Cine știe-amărăciunea
Ce-i ascunsă-n aspre vorbe? - Să te simți neliber, mic,
Să vezi marile-aspirații că-s reduse la nimic,
Că domnesc în lume rele căror nu te poți, opune,

C-opunându-to la ele, to viața-ți risipești
Și când mori să vezi că-n lume viețuit-ai în zadar!
O astfel de moarte-i iadul. Alte lacrimi, alt amar
Mai crud nici e cu putință. Simți că nimica nu ești.

Și acele gânduri negre mai nici a muri nu-l lasă.
Cum a intrat el în viață! Cât amor de drept li bine,
Câtă sinceră frăție adusese el cu sine!
Și răsplata? - Amărârea, care sufletu-i apasă.
Dar prin negurile negre, care ochii îi acopăr,
Se apropie-argintoasă umbra nalt-a unui înger,
Se așază lin pe patu-i; ochii lui orbiți de plângeri
Ea-i sărută. De pe dânșii negurile se descopăr...

Este Ea. C-o mulțămire adâncă, nemaisimțită,
El în ochii ei se uită. - Mândră-i de înduioșere;
Ceasul ultim îi împacă toată viața-i de durere;
Ah! șopteșste el pe moarte - cine ești gâcesc, iubită.

Am urmat pământul ista, vremea mea, viața, poporu
Cu gândirile-mi rebele contra cerului deschis;
El n-a vrut ca să condamne pe demon, ci a trimis
Pre un înger să mă-mpace, și-mpăcarea-i... e amorul."
Mihai Eminescu,Floare albastrâ,"""Iar te-ai cufundat în stele
Și în nori și-n ceruri nalte?
De nu m-ai uita încalte,
Sufletul vieței mele.

În zadar râuri în soare
Grămădești-n a ta gândire
Și câmpiile asire
Și întunecata mare;

Piramidele-nvechite
Urcă-n cer vârful lor mare
Nu căta în depărtare
Fericirea ta, iubite!""

Astfel zise mititica,
Dulce netezindu-mi părul.
Ah! ea spuse adevărul;
Eu am râs, n-am zis nimica.

""Hai în codrul cu verdeață,
Und-izvoare plâng în vale.
Stânca stă să se prăvale
În prăpastia măreață.

Acolo-n ochiu de pădure,
Lângă balta cea senină
Și sub trestia cea lină
Vom șede în foi de mure.

Și mi-i spune-atunci povești
Și minciuni cu-a ta guriță,
Eu pe-un fir de romăniță
Voi cerca de mă iubești

Și de-a soarelui căldură
Voi fi roșie ca mărul,
Mi-oi desface de-aur părul,
Să-ți astup cu dânsul gura.

De mi-i da o sărutare,
Nime-n lame n-o s-o știe,
Căci va fi sub pălărie-
Ș-apoi cine treabă are !

Când prin crengi s-a fi ivit
Luna-n noaptea cea de vară,
Mi-i ține de subsuoară,
Te-oi ține de după gât.

Pe carare-n bolți de frunze,
Apucând spre sat în vale,
Ne-om da sărutări pe cale,
Dulci ca florile ascunse.

Și sosind l-al porții prag
Vom vorbi-n întunecime:
Grija noastră n-aib-o nime,
Cui ce-i pasă că-mi ești drag?""

Încă-o gură - și dispare...
Ca un stâlp eu stau în lună
Ce frumoasă, ce nebună
E albastra-mi, dulce floare !

Și te-ai dus, dulce minune,
Ș-a murit iubirea noastră
Floare-albastră! floare-albastră!...
Totuși... este trist în lume!"
Mihai Eminescu,Dacă treci râul selenei...,"Dacă treci râul Selenei se face pare că sara
Deși-ntr-a soarelui lume eternă noapte nu ține.
E-o sară frumoasă - adormită deși este ziuă.
Aerul ea vioriu, miroasele florilor mândre
Adormitor se ridică din oștile florilor mândre;
Într-un codru măreț, unde arbor legat e de arbor,
De liane ce spânzură-n aer snopii de flori,
Unde prin vechii copaci-și fac albinele stupii sălbateci,
Plini de faguri de miere, ce curge ca auru-n soare,
Cu de ghirlănzi uriașe copaci, din a lor rădăcine
Până la vârfii din nori cu liane încolăciți-s,
Care cu snopi de flori i-nconjoară, mărirea le-ngroapă.
Dacă prin codri pătrunzi dai de-o vale frumoasă și verde
Pe-al căreia deal se întinde o mândră grădină.
Mari cireși cu boabele negre, cu frunza lor verde,
Crengile-ndoaie de greul dulcilor; negrelor boabe,
Mari, cu merele roșii ca fața cea dulce-a Aurorei,
Mișcă în vânt frumoasele, mari, odorantele roade;
Iară pe marginea mândrei grădini înălțată-i în huciuri
Vița de vie cu frunza întoarsă ce umbră dorește
Și cu strugurii vineți și galbeni ce îmflați stau în soare.
Vineți cu brumă sunt unii, iar alții cu boabele galbene c-aurul,
Fluturii le-nconjoară ca dulci corăbioare de colori și lumini,
Iară albine din bobițe crăpate sorb lamura mierei;
Iar în mijloc de grădine, într-o luncă de verzi portocale
Nalță-se ca intr-un flor invălit palatal Selenei.
Mare-i, cu zece intrări, la care duc scări înălțate
Și cerdacuri în aer - ținut de-argintoase columne
Și în trei caturi se-nalță palatul cu mii de ferestre
Mari și boltite prin care pătrunde-o lumină albastră;
Și prin bold de ferestre se văd argintoase coloane,
Muri cu oglinzi de diamant, ce lucesc mai clare ca ziua,
Mândre icoane cu fete de crai îmbrăcate-n albastru,
Codri de basme cu arbori vrăjiți și cu albe cerboaice,
Iar prin coloane pare că vezi trecând o minune ;
Lung cu părul ei blond desfăcut, care curge ân valori
Pe umeri în jos, îmflat cu dulce de miroase și cântec
Care tremură-n veci în aerul fin al serei.
D-umerii goi abia se ține o mantie albastră,
Mînile albe de ceară se joacă cu cozile blonda
Și cu mărgeanul ce cade pe sîni și cu creții de mentă."
Mihai Eminescu,Adânca mare...,"Adânca mare sub a lunei față;
Înseninată de-a ei blondă rază,
O lume-ntreagă-n fundul ei visează
Și stele poartă pe oglinda-i creață.

Dar mâni - ea falnică, cumplit turbează
Și mișcă lumea ei negru-măreață,
Pe-ale ei mii și mii de nalte brațe
Ducând peire - țări înmormântează.

Azi un diluviu, mâne-o murmuire,
O armonie, care capăt n-are
Astfel e-a ei întunecată fire,

Astfel e sufletu-n antica mare.
Ce-i pasă - ce simțiri o să ni-nspire
Indiferentă, solitară - mare !"
Mihai Eminescu,Cum oceanu-ntârâtat...,"Cum oceanu-ntărâtat turbatu-i !
Răcnind înaltă brațele-i spumate,
De nori s-acată,-n bolta lumei bate,
Până furtuna-l reîmpinge-n patu-i.

Sălbatecull 'Van fulgeri fricoșate
Apără cerul... El încredințatu-i
Că bolta cea albastră e palatu-i;
Cu-asalt so ia el vrea -- ca pe-o cetate.

Rănit de fulgere, el se înmoaie
Și c-o poveste îl adoarme-o boare
Și-n vis - un cer în fundu-i se îndoaie.

Tot ce-a dorit în visul lui el are:
Tărie, stele, luna cea bălaie...
Dormind murmură - murmurînd tresare."
Mihai Eminescu,"Ah, mierea buzei tale","Ah, mierea buzei tale am gustat-o,
A buzei tale coapte; amorul meu;
Zăpada sânului eu am furat-o,
Pe ea mi-am răcorit suflarea eu;
Ah, unde ești, demonico, curato,
Ah, unde ești să mor la sânul tău !

Ce sunt eu azi? - o frunză, o nimică
Și-mi pare că am fost un împărat;
Simțirea care sufletu-mi despică
E ca și când o lume mi-a furat;
Ah, mierea buzei tale, păsărică,
Am nebunit de când o am gustat !

Ah, cum nu ești, să-ți mistuiese viața,
Să-ți beau tot sufletul din gura ta,
Să-ți sorb lumina pân' ce-or fi de gheață
Frumoșii-ți ochi - să-ți devastez așa
Tot ce tu ai frumos... o, mă învață
Să te ucid cu respirarea mea!

Să murim amândoi... La ce trăiesc eu,
La ce trăiești tu pe a lumii spume?
Sărmane inimi închegate-n vreme,
Sărmane patimi aruncate-n lume;
Ah, să murim, nu plânge, nu te teme,
Că undeva s-afla al nostru nume !

Încet, încet.., să ne culcăm în raclă,
Încet de pe pământ ne-om furișa.
O, stinge a privirei tale faclă,
Închide ochii tăi.., așa, așa;
Ce bine a să dormi adânc în raclă,
Să dormi adânc, să nu mai știi ceva.

lubito, vremea-n loc să steie,
Să stingă universu-ntreg în noi:
O rază încă, încă o scânteie,
Ș-apoi dispare tot... ș-apoi, ș-apoi
Simt încă gândul tău iubit, femeie,
Ș-apoi nu vom mai fi nimic... noi doi."
Mihai Eminescu,O arfă pe-un mormânt,"Prin gândurile-mi triste și negre treci frumoasă,
Ca marmura de albă, în haine de argint,
Cu ochii mari albaștri în bolți întunecoase
Și desfăcut ți-a părul în valuri de-aur moale...
Deasupra frunței tale e-un mândru cerc de stele
Astfel treci tu, copilă, făptura minții mele,
Minune-a Creațiunei, ș-o singură gândire
Te face ca să tremuri: o arfă pe-un mormânt.

Da, da ! În viața-mi tristă tu treci cu-a tale stele
Albastre și în zboru-ți tu murmuri surâzând...
E-amor ? copilărie ?... Sunt versurile mele
Ce-ocupă a ta minte de murmurezi visând?
Surâzi !... Nu plânge numai la finele poemei
Ca-o arfă pe-un mormânt.

Ah! de-aș muri... tu, înger, fără să știi vodată
Că te-a iubit acela, ce zace în pământ,
C-un rai întreg de visuri, cerimea înstelată
De cugetări înalte cu dânsu-i îngropată,
Că acea lume-ntreagă ție-a fost închinată
Tu inocentă, albă, ai trece surâzând...
Doar luna-n cer atuncea s-ar îndoi în liră
Ș-ar suspina în noapte: o arfă pe-un mormânt!"
Mihai Eminescu,Mitologicale,"Da ! din porțile mândre de munte, din stânci arcuite,
Iese-uraganul bătrân, mânând pe lungi umeri de nouri,
Caii fulgerători și carul ce-n fuga lui tună.
Barba lui flutură-n vânturi ca negura cea argintie,
Părul îmflat e de vânt, și prin el colțuroasa coroană,
Împletită din fulgerul roș și din vinete stele.
Hohot-adânc bătrânul când vede că munții își clatin
Și-și prăvălesc căciule de stânci când vor să-l salute...
Codrii bătrâni râd și ei din adânc și vuind îl salută
Paltenii nalți și bătrânii stejari și brazii cei vecinici.
Numai marea-albastră murmură-n contra orgiei,
Care bătrânul rege-o făcea:-n beiția lui oarbă,
El mân-oștiri de nori contra mării... ș-armia-i neagră,
Ruptă pe-ici, pe colea de-a soarelui roșă lumină
Șiruri lungi fug repede grei pe cerul cel verde.
Și netezindu-și barba, trece prin ei uraganul
Dus de fulgerătorii cai în bătrâna căruță,
Care scârțâie hodorogind, de-ai crede că lumea
Stă să-și iasă din vechile-i vecinice încheieture.
Groaznic s-a îmbătat bătrânul - soarele zice:
Nu-i minune - a băut jumătate d-Oceanul Pacific.
Rău îi mai îmblă prin pântece-atom băutura amară.
Însă-s eu de vină... c-umplut-am de nouri păhare
Cu apele mării adânci, boite cu roșă lumină -
Cine dracul știa acum că de cap o să-și facă!
Ah! moșneagul bețiv e-n stare-ntr-o zi să ruine
Toate societățile de-asigurare din țară.
Soarele-și bagă capul prin nori și limba și-o scoate
Și c-o rază gâdilă barba bătrânului rege.
- Hehe! zice bătrânul, râzând, ce faci tu, Pepeleo?
Tânăr, hai? De mii de ani tot tânăr te văd eu,
Pare-mi că dai pe obraz cu roș după moda de astăzi,
Altfel nu-nțeleg cum tânăr de-o mie de evi ești.
Taci, moșnege făr' de obraz, te du, te trezește...
Vezi în ce stare te afli, coroana  îți stă pe-o ureche
Și cu veselia ta proastă lumea ruini tu!
Însă-a popoarelor blonde de stele guverne-îndărătnici,
Vai! nu făcuse șosea cumsecade pe câmpii albaștri
Și se răstoarnă carul și rău se-nglodează bătrânul.
Mai că era să-i rămâie ciubotele-n glodul de nouri.
Hei, ce-i pasă ! El norii frămîntă jucând mocăneasca
Și pe-un vânt l-apucă de cap, făcându-i morișcă.
Se tăvălea peste cap și, pișcat de-un purce de fulger,
Se scărpina de-un șir de păduri ca de-un gard de răchită.
Norii roșese de rușine și fug iar vântul se culcă
Între codri si munți... Uraganul mahmur poticnește
Spre castelul de stânci, ce-și deschide uriașa lui poartă,
Spre-a-l primi pe bolnavul bătrîn în surele hale
El își ia coroana din cap și în cui o atârnă
De sclipește-n noapte frumoasă și roșă - un fulger
Încremenit în nori. Cojocul l-anină
El de cuptor... ciubote descalță și negrele-obiele
Cât două lanuri arate le-ntinde la focul Gheenei
Să se usuce... Chimirul descinge și varsă dintr-însul
Galbeni aprinși într-un vechi căuș afumat de pe vatră,
Mare cât o pivniță...-N patu-i de pâclă-nfoiată
Regele-ntinde bătrânele-i membre și horăiește.
Până-n fundul pământului urlă: peștere negre
Și rădăcinile munților mari se cutremură falnic
De horăitul bătrânului crai. Iară-afară
Vezi un ger bătrân și avar cu fața mâhnită,
Cărăbănind al zorilor aur în saci de-ntuneric
Ca să-l usuce-n rubine. Cu-ncetul, cu-ncetu-nserează...
Soarele, ca să împace marea, la ea se apleacă,
Lin netezește-a ei față albastră și-adânc se uită
În luminoasele valuri a ei și sânu-i desmiardă
Cu tot aurul razelor lui. La pământ se mai uită.
Florile toate ridică la el cochetele capuri
Copilăroase și ochii lor plini de zădarnice lacrimi...
Pe grădini se mai uită; pe-alei de vișini în floare
Și de cireși încărcați de salcâmi cu mirosul dulce.
Pe-acolo se primblă o fată-în albastru-mbrăcată,
Părul cel blond împletit într-o coadă îi cade pe spate.
Ca Margareta din Faust ea ia o floare în mână
Și șoptea: mă iubește... nu mă iube... mă iubește!
Ah ! boboc... amabilă ești... frumoasă și - proastă,
Cînd aștepți pe amant, scriitor la subprefectură,
Tânăr plin de speranțe, venind cu luleaua în gură...
Soarele-a apus, iar luna, o cloșcă rotundă și grasă,
Merge pe-a cerului aer moale ș-albastru și lasă
Urmele de-aur a labelor ei strălucinde ca stele.
Iar de-a doua zi se scoală bătrânul si urcă Rarăul
Numai în cămeșoi, desculț și fără căciulă
Și se scarpină-n cap - somnoros - uitându-se-n soare."
Mihai Eminescu,Dumnezeu și om,"Cărții vechi, roause de molii, cu păretții afumați,
I-am deschis unsele pagini, cu-a lor litere bătrâne,
Strâmbe ca gîndirea oarbă unor secole străine,
Triste ca aerul bolnav de sub murii afundați:

Dar pe pagina din urmă, în trăsuri greoaie, seci,
Te-am văzut născut în paie, fața mică și urâtă,
Tu, Christoase,-o ieroglifă stai  cu fruntea amărâtă,
Tu, Mario, stai  tăcută, țeapănă, cu ochii reci!

Era vremi acelea, Doamne, cînd gravura grosolană
Ajuta numai al minții zbor de foc cutezător...
Pe cînd mina-ncă copilă pe-ochiul sînt și arzător
Nu putea să-l înțeleagă, să-l invite în icoană.

Însă sufletul cel vergin te gîndea în nopți senine,
Te vedea râzând prin lacrimi, cu zâmbirea ta de înger.
Lîngă tine-ngenuncheată, muma ta stetea-n uimire,
Ridicînd frumoasă, sîntă, cătră cer a sale mâne.

În pădurile antice ale Indiei cea mare,
Printre care, ca oaze, sunt imperii fără fine,
Regii duc în pace-eternă a popoarelor destine,
Închinînd înțelepciunei viața lor cea trecătoare:

Dar un mag bătrân ca lumea îi adună și le spune
C-un nou gând se paște-n oameni, mai puternic și mui  mare
Decât toate pîn-acuma. Și o stea strălucitoare
Arde-n cer arătând calea la a evului minune.

Fi-va oare dezlegarea celora nedezlegate?
Fi-va visul omenirei grămădit într-o ființă?
Fi-va brațul care șterge-a omenimei neputință
Ori izvorul cel de taină a luminii-adevărate?

Va putea să risipească cea neliniște eternă
Cea durere ce-i născută din puterea mărginită
Și dorința făr' de margini?... Lăsați vorba-vă pripită
Mergeți regi spre închinare la născutul în tavernă
În tavernă?...-n umilință s-a născut dar adevărul?
Și în fașe d-înjosire e-nfășat eternul rege?
Din durerea unui secol, din martiriul lumii-ntrege?
Răsări o stea de pace, luminând lumea și cerul...

Sarcini de-aur și de smirnă ei încarcă pe cămile
Și pornesc în caravană după steaua plutitoare,
Ce în aerul cel umed pare-o așchie din soare,
Lunecând pe  bolta-albastră la culcușu-eternei mile

Ș-atunci inima creștină ea vedea pustia-ntinsă
Și pin ea plutind ca umbra împărați din răsărit,
Umbre regii și tăcute ce-urmau astrul fericit...
Strălucea pustia albă de a lunei raze ninsă,

Iar pe muntele cu dafini, cu dumbrave de măslin
Povestind povești bătrâne, au văzut păstorii steaua
Cu zâmbirea ei ferice și cu razeIe de neauă
Ș-au urmat  sfințita-i cale către staulul divin.

Azi artistul te concepe ca pe-un rege-n tronul său,
Dară inima-i deșartă mâna-i fină n-o urmează...
De a veacului suflare a lui inimă e trează
Și în ochiul lui cuminte tu ești om - nu Dumneueu

Azi gândirea se aprinde ca și focul cel de paie
Ieri  ai fost credința simplă - însă sinceră, adâncă,
Împărat fuși Omenirei, crezu-n tine era stâncă...
Azi pe pînză te aruncă, ori în marmură te, taie."
Mihai Eminescu,Ghazel,"Tu, cu cruzime m-ai respins, când am voit, copilă,
Să devastez frumsețea ta cea dulce, făr' de milă
Și totuși corpul tău e plin de-o coaptă tinereță,
Tu, al amorului duios demonică prăsilă!
Nu am plecat purtând în piept durerea-mi toată scrisă,
Precum al primăverei vânt duce-n văzduh o filă;
Dar noaptea când am adormit, atunci durerea-mi toată
Se ghemuiește-n inima-mi, o arde ș-o împilă;
Părea din somn că m-am trezit și te-am văzut pe patu-mi,
Boțind cerșaful meu cel alb cu mâna ta gentilă;
Abia al hainei tale gaz de umăru-ți se ține
Și sînii tăi s-au liberat de-a hainei crudă silă
Și proaspeți, albi, rotunzi și tari ei se ridic, se lasă
Și ochii tăi în lacrimi ard, în lacrimi dulci de milă.
La răsuflarea cald-a ta se coace-uscata gură;
Se văd frumoși mărgăritari ce-ntredeschiși defilă.
Cu brațul meu eu șelele ți le-ncleștai sălbatec
Și-am vrut să-ți mușc gurița ta de tremurai febrilă
Și tu te aperi surâzând, c-o mân-acoperi sânii,
Privirea ta înoată ud, când blândă, când ostilă,
De bunăvoie, lângezind, te lași de șold răpită,
Dar retrezită din amor tu te dasfaci cu silă
Și de turbare s-a-ncleștat, s-a strâns gurița-ți creață:
Tu de pe frunte păru-ți dai, plângi tremurând, copilă,
În șolduri boiul ți-l îndoi ș-ai vrea să-mi scapi din mână,
Precum se-ndoaie, vrând s-o rupi, în degete-o zambilă.
Dar sângele tău dulce-acum ca mursa cea de struguri
În vine-ți fierbe nebunit, și mintea o exilă.
Atunci căzuși pe pieptul meu o sarcină în friguri,
Un fruct răscopt de-amorului căldură fără milă,
Ai mai gemut o dată clar ca omul care moare,
Apoi tu lăsași patimei ce te ardea, Sibyllă,
Și-n lupta noastră te-am adus sub greul vieții mele,
Pecetea-am rupt, ce pân-acum junețea ți-o sigilă
Un corp am fost îngemănat trăind o viaț-obscură,
Demonic-dulce, amoros, spasmotică, febrilă,
Și sufletele noastre-atunci pe buze atârnate
S-au contopit în sărutări, în desmierdări, în milă,
Parc-am trecut noi amândoi în noaptea neființei,
Ne-am zugrumat în sărutări, ne-am omorât, copilă !"
